,name,salary,employer,info,site
489,Fullstack JS/Python разработчик,"{'a_min_salary': None, 'b_max_salary': 3000, 'x_currency': 'EUR'}",IT_Selection,https://hh.ru/vacancy/49211839?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=24
490,Fullstack Python Developer,,Nitka Technologies,https://hh.ru/vacancy/49300496?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=24
491,Senior Python Developer,"{'a_min_salary': 250000, 'b_max_salary': 350000, 'x_currency': 'руб'}",GRI,https://hh.ru/vacancy/42615019?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=24
492,Back-end developer / Python,,ООО Статус,https://hh.ru/vacancy/49135204?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=24
493,Python developer,,Лига Цифровой Экономики,https://hh.ru/vacancy/49186417?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=24
494,Python developer,"{'a_min_salary': 450000, 'b_max_salary': None, 'x_currency': 'руб'}",Город Иннополис,https://hh.ru/vacancy/49042182?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=24
495,Middle Python-разработчик в команду Bots,,2ГИС,https://hh.ru/vacancy/48836587?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=24
496,Python-разработчик в Яндекс.Практикум,,Яндекс,https://hh.ru/vacancy/45985256?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=24
497,Python/ Scala разработчик,,Лига Цифровой Экономики,https://hh.ru/vacancy/49179288?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=24
498,"Senior Analyst SQL, BI, PYTHON",,"Сильпо, сеть супермаркетов",https://hh.ru/vacancy/48940120?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=24
499,Senior Python разработчик (PT Sandbox),,Positive Technologies,https://hh.ru/vacancy/49155398?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=24
500,Python developer,"{'a_min_salary': 150000, 'b_max_salary': 200000, 'x_currency': 'руб'}",Кадровое агентство Алексея Сухорукова,https://hh.ru/vacancy/44767329?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
501,Senior Python developer,,СберМаркет,https://hh.ru/vacancy/49129594?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
502,Python-developer,,Auriga,https://hh.ru/vacancy/49229545?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
503,Remote Go and Python Developer,,Toughbyte,https://hh.ru/vacancy/49411693?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
504,"Data Engineer / разработчик Python, PHP, SQL","{'a_min_salary': None, 'b_max_salary': 160000, 'x_currency': 'руб'}",Leads,https://hh.ru/vacancy/49368818?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
505,Аналитик данных Python,,PROdevelopment,https://hh.ru/vacancy/49065137?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
506,Python разработчик (Middle/Senior),"{'a_min_salary': 160000, 'b_max_salary': None, 'x_currency': 'руб'}",ООО ВБЦ,https://hh.ru/vacancy/49049953?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
507,Python Middle Developer,,Itransition,https://hh.ru/vacancy/44401077?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
508,Data Engineer (Spark/Python),,Сбер для экспертов,https://hh.ru/vacancy/48563962?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
509,Программист Python,,Сбер. IT,https://hh.ru/vacancy/49070648?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
510,Python разработчик (Middle/Senior),"{'a_min_salary': 160000, 'b_max_salary': None, 'x_currency': 'руб'}",ООО ВБЦ,https://hh.ru/vacancy/49049943?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
511,Python Developer,,Andersen,https://hh.ru/vacancy/49362078?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
512,Программист Python,,"Иннотех, Группа компаний",https://hh.ru/vacancy/49053203?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
513,Разработчик Python,,Integrity Solutions,https://hh.ru/vacancy/49060097?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
514,Инженер-программист Python,"{'a_min_salary': 150000, 'b_max_salary': 200000, 'x_currency': 'руб'}",IT_Selection,https://hh.ru/vacancy/49051206?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
515,Инженер-программист Python,"{'a_min_salary': 150000, 'b_max_salary': 200000, 'x_currency': 'руб'}",IT_Selection,https://hh.ru/vacancy/49051211?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
516,"Data Engineer / разработчик Python, PHP, SQL","{'a_min_salary': None, 'b_max_salary': 160000, 'x_currency': 'руб'}",Leads,https://hh.ru/vacancy/49368819?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
517,Middle Python Developer,,Admitad,https://hh.ru/vacancy/45182986?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
518,Data Engineer,"{'a_min_salary': 170000, 'b_max_salary': None, 'x_currency': 'руб'}",ПартКом,https://hh.ru/vacancy/49204277?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
519,Инженер-программист Python,"{'a_min_salary': 150000, 'b_max_salary': 200000, 'x_currency': 'руб'}",IT_Selection,https://hh.ru/vacancy/49051205?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=25
520,Senior Python Developer,"{'a_min_salary': 230000, 'b_max_salary': 350000, 'x_currency': 'руб'}",IT_Selection,https://hh.ru/vacancy/48979175?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
521,Middle / Senior Python Software Engineer,,Godel Technologies Europe,https://hh.ru/vacancy/49319371?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
522,Python Разработчик,,ИП Тарасова А.А.,https://hh.ru/vacancy/48944532?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
523,Python Developer,"{'a_min_salary': 150000, 'b_max_salary': None, 'x_currency': 'руб'}",AdQuantum,https://hh.ru/vacancy/46280996?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
524,"Data Engineer / разработчик Python, PHP, SQL","{'a_min_salary': None, 'b_max_salary': 160000, 'x_currency': 'руб'}",Leads,https://hh.ru/vacancy/49368818?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
525,"Data Engineer / разработчик Python, PHP, SQL","{'a_min_salary': None, 'b_max_salary': 160000, 'x_currency': 'руб'}",Leads,https://hh.ru/vacancy/49368819?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
526,Backend-разработчик (Python),,ОРИОН ТЕХНОЛОДЖИЗ,https://hh.ru/vacancy/49069747?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
527,"Data Engineer / разработчик Python, PHP, SQL","{'a_min_salary': None, 'b_max_salary': 160000, 'x_currency': 'руб'}",Leads,https://hh.ru/vacancy/49368820?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
528,Middle/Senior Python разработчик,,USETECH,https://hh.ru/vacancy/47474397?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
529,Ведущий Python разработчик,"{'a_min_salary': 205000, 'b_max_salary': None, 'x_currency': 'руб'}",ООО ВижнЛабс (VisionLabs),https://hh.ru/vacancy/49017428?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
530,Senior Python Developer,"{'a_min_salary': 230000, 'b_max_salary': 350000, 'x_currency': 'руб'}",IT_Selection,https://hh.ru/vacancy/48979178?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
531,"Data Engineer / разработчик Python, PHP, SQL","{'a_min_salary': None, 'b_max_salary': 160000, 'x_currency': 'руб'}",Leads,https://hh.ru/vacancy/49368944?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
532,"Data Engineer / разработчик Python, PHP, SQL","{'a_min_salary': None, 'b_max_salary': 160000, 'x_currency': 'руб'}",Leads,https://hh.ru/vacancy/49368946?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
533,Senior Python Developer,"{'a_min_salary': 230000, 'b_max_salary': 350000, 'x_currency': 'руб'}",IT_Selection,https://hh.ru/vacancy/48979173?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
534,Python разработчик (Middle/Senior),"{'a_min_salary': 160000, 'b_max_salary': None, 'x_currency': 'руб'}",ООО ВБЦ,https://hh.ru/vacancy/49049940?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
535,Python программист (MaxPatrol 10),,Positive Technologies,https://hh.ru/vacancy/49187032?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
536,Backend developer Python/Django,"{'a_min_salary': 80000, 'b_max_salary': 80000, 'x_currency': 'руб'}",Leads,https://hh.ru/vacancy/49360769?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
537,Python разработчик (Middle/Senior),"{'a_min_salary': 160000, 'b_max_salary': None, 'x_currency': 'руб'}",ООО ВБЦ,https://hh.ru/vacancy/49049948?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
538,Data Scientist,"{'a_min_salary': 150000, 'b_max_salary': None, 'x_currency': 'руб'}",Deltaplan Group,https://hh.ru/vacancy/48969689?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
539,Программист Backend-разработчик (Python),,Касса Взаимопомощи,https://hh.ru/vacancy/47431983?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=26
540,Python Developer,,Innowise Group / Фабрика инноваций и решений,https://hh.ru/vacancy/48956944?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=27
